,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,455,7.174829143754835,-0.007030442246617988,2.7986212550065455,0.05674827605641137,0.04971783388113508,0.9695357790169044,0.17147059738636017,1.000537501542996,20000,19,0,43.91991305351257,0.0
1,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,436,10.695349474033991,-0.012310868173909303,2.7535243826034743,0.041777982571138406,0.029467114421556917,1.2197191473574212,0.24135765433311462,1.000627846442736,40000,43,1,91.67027449607849,0.0
2,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,416,11.978193235087183,-0.008711923826605272,2.6525136100940214,0.1382086745893153,0.1294967501442163,1.5013531889288854,0.3064556121826172,1.0000349416182592,60000,72,2,144.0831229686737,0.0
3,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,405,13.908271375868406,-0.007186074719394152,2.632917369329012,0.19341382315048042,0.18622774674007908,1.6322349993082192,0.296600878238678,0.9980089814999165,80000,100,3,197.07634925842285,0.0
4,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,397,17.717964828689873,-0.007690832410485317,2.5689640121582227,0.2971424452196329,0.28945161294526395,1.8573565352039458,0.43310555815696716,1.000120526093703,100000,134,4,251.66733717918396,0.0
5,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,388,18.615038129497822,-0.0077329507819973884,2.5016573114272878,0.5604294194624975,0.5526964673151572,2.270755920883937,0.4699047803878784,1.000468068397962,120000,190,5,308.82496881484985,0.0
6,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,377,18.698678828663535,-0.0067766284588007975,2.3934449926400796,1.178103572359452,1.1713269449961492,3.670407603642879,0.8034061193466187,1.000218945894486,140000,275,6,370.77380108833313,0.0
7,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,370,25.8411034932513,-0.006864097440997377,2.3106442897747725,1.3523981465743138,1.3455340495476356,6.0446516335010525,1.080617070198059,1.000967270288712,160000,362,7,432.32439255714417,0.0
8,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,363,28.355140917757083,-0.0069095015501937805,2.199835264377105,2.838811585689202,2.831902082149799,8.17476187241383,1.447275161743164,0.9995731123746969,180000,466,8,495.76728773117065,0.0
9,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,359,42.89168780676781,-0.007948859323723577,2.0908214718867573,3.7513026524812747,3.7433537837786552,9.875424190362294,1.9970288276672363,0.9986160539663755,200000,551,9,556.5032994747162,0.0
10,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,355,64.11880651556835,-0.006799861404877634,1.9705365011325249,6.366013291554573,6.359213424951602,18.86187817194523,3.0817816257476807,1.0010678704732503,220000,647,10,619.4125332832336,0.0
11,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,351,81.988809169589,-0.003583950100418849,1.9155112859530328,9.835455690897428,9.831871721072075,21.377056516133823,3.524623394012451,0.999804287766799,240000,739,11,681.9891583919525,0.0
12,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/ppo,349,81.26189544731923,-0.00509580210603487,1.8679418053382482,14.39463716837076,14.389541329481663,23.995723518041466,3.3797404766082764,0.9999911299118629,260000,839,12,744.8838694095612,0.0
