,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,567,10.332781746960912,-0.014114346503554724,2.790907173584669,0.02435103852349596,0.01023669193210737,0.9575890749310836,0.20101352035999298,1.0004157009033057,20000,13,0,35.23548603057861,0.0
1,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,549,12.573071794920825,-0.015515059983142867,2.7450358130992987,0.028796592604321165,0.013281532856807388,1.334041896997354,0.2540684640407562,1.0007643222808837,40000,36,1,72.75331544876099,0.0
2,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,533,15.055949748548338,-0.015420779574495287,2.6605412853069796,0.08404713096097112,0.06862635104081187,1.3980482938197942,0.34469345211982727,0.9997574508190155,60000,60,2,112.5170328617096,0.0
3,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,523,17.868737653121165,-0.01004907958722936,2.561299440188286,0.2115398459088726,0.20149076649984823,1.82017342539934,0.4125855267047882,0.9980273845104071,80000,92,3,152.82600092887878,0.0
4,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,520,22.25607820840797,-0.008626317567168139,2.446324367095263,0.4248640095194181,0.4162376910376434,2.1463894285452674,0.5828242301940918,0.9998531366005922,100000,133,4,192.26476454734802,0.0
5,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,516,23.42227933122237,-0.006524186546747119,2.392225440037556,0.7236737017448132,0.7171495175132385,2.7066635401967245,0.679591178894043,0.9998512051044366,120000,189,5,232.49893069267273,0.0
6,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,507,24.382325210660937,-0.006616243514089057,2.2701358599540513,1.4474706477079635,1.4408544081908006,3.6839055025424714,0.9947517514228821,0.9999541475222661,140000,266,6,275.80697870254517,0.0
7,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,494,25.158923158149378,-0.0058621387761563825,2.1698691316140004,2.5157092673656267,2.509847140312195,5.036716787631695,1.3155388832092285,1.0003336461690755,160000,372,7,323.582129240036,0.0
8,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,486,39.072919124330866,-0.006142411827563476,2.0938785730264127,3.263216527761557,3.2570741286644567,6.497739274761615,1.8748385906219482,0.9999306862935041,180000,465,8,369.63698506355286,0.0
9,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,480,45.84980368262756,-0.006131490913983912,1.987355704490955,4.878679386163369,4.872547882642501,9.502542764406938,2.5214459896087646,0.9982067584227293,200000,556,9,415.96143221855164,0.0
10,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,476,77.8774719917729,-0.005343295791998315,1.863557320374709,7.627264143870427,7.621920869594965,15.904654482389107,3.663952350616455,1.0009297245588058,220000,647,10,461.2194218635559,0.01
11,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,475,98.84488599404511,-0.0028181087685366854,1.855153592886069,9.167798949510622,9.164980829679049,20.650265782918684,3.5964033603668213,0.9994563019428497,240000,723,11,504.3259103298187,0.02
12,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,475,118.61287479199609,-0.004217768698118818,1.7912319545562452,9.98678660698426,9.982568862499335,26.495016604814776,3.236884355545044,0.9999261787304512,260000,790,12,546.2350404262543,0.06
13,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,472,137.31469582369388,-0.004852316929146838,1.6672288390306327,14.696996783598875,14.692144521077473,38.74261190402202,4.254766464233398,0.9995094448328018,280000,864,13,592.453399181366,0.06
14,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,469,107.95379745186536,-0.0076770878540208705,1.584162232509026,24.573218791912762,24.56554166353666,61.851339384837026,2.8746089935302734,0.9998491981854806,300000,967,14,639.6506540775299,0.01
15,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/ppo,466,125.63548982516711,-0.006378536365735225,1.5111788847507575,25.382047416002322,25.375668995197003,86.51456989386143,3.637897253036499,0.9999613745854451,320000,1062,15,685.5698254108429,0.0
