,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate
0,MetaDrive-Tut-20Env-v0,487,11.065195555587879,2001,2,4.107439279556274,,,,0.0
1,MetaDrive-Tut-20Env-v0,535,11.208785117153612,3002,3,5.606682538986206,,,,0.0
2,MetaDrive-Tut-20Env-v0,546,10.745705350878726,4003,4,7.329575300216675,,,,0.0
3,MetaDrive-Tut-20Env-v0,531,11.082682749383327,5004,5,9.413541316986084,,,,0.0
4,MetaDrive-Tut-20Env-v0,544,11.20792155879178,6005,6,11.032368659973145,,,,0.0
5,MetaDrive-Tut-20Env-v0,533,9.354560393311422,7361,8,13.802880764007568,,,,0.0
6,MetaDrive-Tut-20Env-v0,511,9.378477188761451,8362,9,16.354197025299072,,,,0.0
7,MetaDrive-Tut-20Env-v0,528,9.537418933070068,9363,10,17.709917783737183,,,,0.0
8,MetaDrive-Tut-20Env-v0,522,9.640825027225985,10055,11,19.232730388641357,0.011582063511013985,-0.019330615177750587,0.001230963272973895,0.0
9,MetaDrive-Tut-20Env-v0,384,1.0035325105738686,11025,47,28.660314559936523,0.015714198350906372,-0.04915104806423187,0.39949434995651245,0.0
10,MetaDrive-Tut-20Env-v0,337,0.38229929567242354,12033,58,35.70529794692993,0.039306215941905975,0.006226847413927317,0.20625650882720947,0.0
11,MetaDrive-Tut-20Env-v0,304,0.5461947095368553,13010,73,42.67940306663513,0.07436871528625488,,0.007103228010237217,0.0
12,MetaDrive-Tut-20Env-v0,275,1.9135251301821228,14018,96,50.82190155982971,0.09660352021455765,,0.34520161151885986,0.0
13,MetaDrive-Tut-20Env-v0,253,2.3207985381215566,15011,120,59.20387816429138,0.23376750946044922,-0.2733779847621918,0.033615320920944214,0.0
14,MetaDrive-Tut-20Env-v0,234,4.4769202173311875,16013,145,68.2643895149231,0.4142826199531555,-0.4380895495414734,0.06946277618408203,0.0
15,MetaDrive-Tut-20Env-v0,220,9.148249758989676,17071,163,77.32139992713928,0.5525795221328735,-0.5188801884651184,0.31177499890327454,0.0
16,MetaDrive-Tut-20Env-v0,210,11.647909385537298,18037,181,85.51689291000366,0.7766408324241638,-0.8867800831794739,0.885674238204956,0.0
17,MetaDrive-Tut-20Env-v0,202,13.218596491536582,19003,198,93.82095742225647,1.1859643459320068,-1.3654139041900635,0.7068850994110107,0.0
18,MetaDrive-Tut-20Env-v0,194,16.09070731175327,20021,214,103.03687596321106,1.6008464097976685,-1.7787837982177734,1.23968505859375,0.0
19,MetaDrive-Tut-20Env-v0,188,24.124584907680934,21370,221,113.38457131385803,2.173896074295044,,1.4433174133300781,0.01
20,MetaDrive-Tut-20Env-v0,185,29.40063641050774,22218,224,119.90961265563965,2.6799726486206055,,1.6752102375030518,0.02
21,MetaDrive-Tut-20Env-v0,182,34.87992329435472,23046,228,126.19679641723633,3.3264687061309814,,0.6327472925186157,0.03
22,MetaDrive-Tut-20Env-v0,178,42.50329294036702,24169,233,135.46317529678345,4.136682987213135,-4.286917686462402,1.5261813402175903,0.03
23,MetaDrive-Tut-20Env-v0,175,47.97945719066202,25027,236,142.43558931350708,4.688467979431152,-4.818201065063477,2.0463743209838867,0.03
24,MetaDrive-Tut-20Env-v0,172,54.63277710938482,26055,239,151.05544710159302,5.461432933807373,-5.770390510559082,2.142805576324463,0.04
25,MetaDrive-Tut-20Env-v0,168,63.0599216298169,27328,242,161.70550894737244,6.7133612632751465,,1.2479465007781982,0.06
26,MetaDrive-Tut-20Env-v0,167,67.3977303620725,28090,245,167.55314421653748,7.746244430541992,,0.7596317529678345,0.07
27,MetaDrive-Tut-20Env-v0,165,74.08625005653029,29093,247,175.70479154586792,7.875601768493652,-8.206489562988281,2.678602933883667,0.09
28,MetaDrive-Tut-20Env-v0,163,80.60086832141576,30072,249,184.2499794960022,8.926834106445312,,2.0689496994018555,0.11
29,MetaDrive-Tut-20Env-v0,162,87.24932014263803,31069,253,191.5816969871521,9.556478500366211,-9.841642379760742,1.101918339729309,0.13
30,MetaDrive-Tut-20Env-v0,160,93.05497763967965,32042,257,199.8979732990265,10.285011291503906,,3.123241901397705,0.14
31,MetaDrive-Tut-20Env-v0,158,100.8549329024163,33158,260,209.42680668830872,11.514890670776367,,4.34916353225708,0.16
32,MetaDrive-Tut-20Env-v0,157,108.8483530379009,34169,263,217.32822489738464,12.991802215576172,-13.159708976745605,0.8453594446182251,0.18
33,MetaDrive-Tut-20Env-v0,155,115.17230463937865,35050,266,224.75169348716736,13.807528495788574,,1.5865466594696045,0.19
34,MetaDrive-Tut-20Env-v0,154,120.71105575207459,36576,270,237.12362694740295,13.529207229614258,,1.2774524688720703,0.19
35,MetaDrive-Tut-20Env-v0,153,124.14928833749347,37072,273,241.62908840179443,14.574363708496094,,0.9752293229103088,0.19
36,MetaDrive-Tut-20Env-v0,151,132.10292937855218,38095,279,250.76356554031372,15.351140975952148,-15.590694427490234,5.372432708740234,0.2
37,MetaDrive-Tut-20Env-v0,150,141.8811345113101,39341,285,262.15900707244873,16.014835357666016,-16.321495056152344,3.1853508949279785,0.22
38,MetaDrive-Tut-20Env-v0,149,147.3386917852336,40096,290,268.3021538257599,17.171785354614258,,4.798766136169434,0.22
39,MetaDrive-Tut-20Env-v0,148,154.32931969848184,41039,296,276.96585750579834,17.04201889038086,-17.471111297607422,6.720332145690918,0.22
40,MetaDrive-Tut-20Env-v0,147,162.36432889916355,42060,299,285.6040940284729,18.787153244018555,,4.546731948852539,0.24
41,MetaDrive-Tut-20Env-v0,146,171.70569230089487,43306,303,296.6116075515747,18.116191864013672,,8.77333927154541,0.26
42,MetaDrive-Tut-20Env-v0,145,178.47625671602955,44155,307,303.043621301651,19.875268936157227,-20.628612518310547,4.1243133544921875,0.28
43,MetaDrive-Tut-20Env-v0,145,184.56876780686972,45048,311,309.63094449043274,21.252357482910156,,2.224318027496338,0.29
44,MetaDrive-Tut-20Env-v0,144,189.47020051933458,46137,317,318.6702961921692,22.34329605102539,-22.64975357055664,3.0926003456115723,0.29
45,MetaDrive-Tut-20Env-v0,144,188.32049144336597,47066,322,325.15078926086426,22.219345092773438,,2.1209990978240967,0.29
46,MetaDrive-Tut-20Env-v0,144,189.50665439045895,48093,327,333.045170545578,24.482465744018555,-24.883426666259766,1.9972373247146606,0.29
47,MetaDrive-Tut-20Env-v0,143,188.00542665364785,49042,333,340.76350712776184,23.743919372558594,,4.920717239379883,0.29
48,MetaDrive-Tut-20Env-v0,143,192.89427519405243,50243,336,350.6059744358063,25.275501251220703,-25.846088409423828,4.174141883850098,0.32
49,MetaDrive-Tut-20Env-v0,142,193.60881929528844,51160,339,359.25723004341125,25.49272918701172,,14.279081344604492,0.32
50,MetaDrive-Tut-20Env-v0,141,196.99489547947607,52231,341,369.1435225009918,25.548931121826172,-26.31094741821289,10.692684173583984,0.33
51,MetaDrive-Tut-20Env-v0,141,201.43792328949274,53304,344,377.6998167037964,27.960525512695312,,6.658772945404053,0.35
52,MetaDrive-Tut-20Env-v0,140,194.4434267567027,54113,348,383.8423545360565,28.642797470092773,-29.42409896850586,9.819931030273438,0.32
53,MetaDrive-Tut-20Env-v0,140,195.1350421713795,55127,351,392.6420154571533,29.762012481689453,-30.358482360839844,7.21664571762085,0.32
54,MetaDrive-Tut-20Env-v0,139,196.279908965446,56414,355,403.154415845871,30.604759216308594,,2.794738531112671,0.33
55,MetaDrive-Tut-20Env-v0,139,200.68581365016274,57050,357,408.22858023643494,29.81623077392578,,3.0933480262756348,0.34
56,MetaDrive-Tut-20Env-v0,139,201.86324640262578,58365,360,419.2835147380829,32.61796951293945,-32.61405944824219,4.365512847900391,0.34
57,MetaDrive-Tut-20Env-v0,139,200.13604794361225,59172,363,425.4754865169525,31.54218292236328,,7.745546340942383,0.34
58,MetaDrive-Tut-20Env-v0,138,201.48731583213817,60222,366,433.50503492355347,30.739505767822266,,20.56551742553711,0.35
