,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,580,12.132911290182875,-0.01959490899939854,2.786096285551022,0.013217111326491412,-0.006377797610893583,0.976527840930682,0.21246986091136932,1.000575391910015,20000,11,0,34.47809147834778,0.0
1,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,557,13.022087378123794,-0.01370021295375549,2.715851674018762,0.0355521332544203,0.021851920240143766,1.2214595668782027,0.2584976851940155,1.0004068104884563,40000,35,1,71.7584822177887,0.0
2,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,538,14.881353489719046,-0.00955609638327494,2.6698975547766075,0.1289664785974683,0.11941038144018071,1.3514489928308207,0.30877357721328735,0.9997117267205164,60000,66,2,111.42025113105774,0.0
3,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,519,15.623823530841621,-0.008664216317284184,2.645811221232781,0.21985365160955833,0.2111894354573451,1.501455263984509,0.3307107090950012,0.997893423300523,80000,98,3,154.0798671245575,0.0
4,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,499,19.2956900124516,-0.008406917486960689,2.593515209051279,0.35461202683166054,0.346205111218091,1.771686527515069,0.4665144383907318,0.9999846212374859,100000,137,4,200.2203299999237,0.0
5,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,484,21.459543092692055,-0.008240387026960842,2.4620839846439853,0.7194534516869447,0.7112130617101987,2.2426573887467383,0.7516376972198486,1.001291077870589,120000,189,5,247.8358860015869,0.0
6,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,469,22.110397133909995,-0.00872713533612207,2.3935296095334566,1.3487482767074537,1.340021145190948,3.296548228768202,0.9582862854003906,1.000343415217522,140000,272,6,298.0576992034912,0.0
7,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,460,29.303387733999557,-0.008341477142694669,2.2978714894025756,1.7554839924359933,1.7471425104599732,4.751193086688335,1.3437371253967285,1.0013233547027294,160000,344,7,347.4051263332367,0.0
8,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,454,38.462957548053964,-0.007969873065415483,2.1820290580773967,3.1618054470954795,3.153835561183783,8.480831620937739,1.8150827884674072,0.9998597348347689,180000,439,8,396.18940258026123,0.0
9,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,447,44.029990355559065,-0.006942375860988902,2.0365707802466857,5.75566731599661,5.7487249294916785,16.21175685448524,2.45563006401062,0.9979505423551951,200000,551,9,446.99612855911255,0.0
10,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,443,68.29051374476201,-0.006666346965954663,1.9190663617390853,8.395466651060643,8.388800290914682,27.635867700209985,3.5541248321533203,0.9996936736198572,220000,656,10,496.1251130104065,0.0
11,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,441,83.97007138128984,-0.004077594197737292,1.8586007457513076,11.954353960355123,11.95027634547307,29.678241088451482,3.615401029586792,0.9999889930089315,240000,754,11,544.0693385601044,0.02
12,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,438,94.4409944532844,-0.0038095457449507635,1.7159935977214422,18.82584201128055,18.822032423508475,43.32865264293475,4.185514450073242,0.9997526215437131,260000,865,12,593.2737667560577,0.01
13,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,435,126.55684536655662,-0.004578927781385107,1.6309816216811155,21.967413482910548,21.962834622309757,71.63616899954967,5.298084259033203,0.9997363554361539,280000,964,13,643.2855961322784,0.02
14,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,433,124.6310076831488,-0.002349426990780884,1.54406060897387,28.678148473837435,28.675799143620026,100.03523635375194,4.53813362121582,1.0000660477540433,300000,1068,14,692.3618760108948,0.02
15,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,431,135.33755733823963,-0.002114351505700212,1.4838180234799019,34.86058117059561,34.858466757260835,115.56692794164022,4.004410743713379,1.0004519113363364,320000,1174,15,741.5598776340485,0.01
16,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,430,133.71372416890173,-0.00289202047786556,1.4260826375239934,41.08278640844883,41.079894334841995,127.2748413012578,2.777092456817627,0.9993257963504547,340000,1281,16,790.0454661846161,0.0
17,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,428,150.0473424976571,-0.002475431581768088,1.3879477560520173,38.73934557254498,38.73687019837208,154.65251952440312,3.006196975708008,1.0002099696642313,360000,1383,17,839.479380607605,0.03
18,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,425,118.65752760892978,-0.0026651210348623304,1.2792259103212602,44.342321547483785,44.339656323653,203.38309644552376,1.1690574884414673,1.0000192142449893,380000,1512,18,892.2891027927399,0.01
19,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,423,130.38172573981748,-0.0012357687261194373,1.2320699039178016,46.261194268251074,46.25995858999399,258.8455931247809,1.36949622631073,0.9998308667005636,400000,1638,19,943.7733726501465,0.03
20,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,421,119.5071599138471,-0.002085209667133406,1.1843508081558423,47.34421520477686,47.34213001544659,259.54984527979144,0.5972903370857239,0.9998186082412035,420000,1771,20,995.4974336624146,0.01
21,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,419,112.65618902703314,-0.0006783267733855889,1.0734827916591596,45.648994472699286,45.64831609970484,310.47037816169933,0.43660297989845276,0.9993280712610636,440000,1913,21,1048.3012080192566,0.01
22,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,417,130.0875650209351,0.0001791020926947777,1.0327966032119897,46.70163581799238,46.70181496204474,330.1780322832939,0.7384141683578491,0.9994358859765224,460000,2050,22,1101.2444298267365,0.02
23,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,416,117.97699510644615,0.0011458245517972571,0.972555172519806,48.64348004414485,48.64462591073452,383.8768522213667,-0.35154107213020325,1.0000546478308163,480000,2193,23,1153.798766374588,0.02
24,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,413,118.284566291584,0.0011684309473285117,0.9875001264688296,45.053220159579546,45.05438855489095,368.1032974145351,-0.3911157250404358,0.9996749545519169,500000,2342,24,1207.7340664863586,0.01
25,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,412,120.65580835281233,-4.6722433314873624e-05,0.8778284363257579,48.237032296107365,48.23698574701945,437.73097797295986,-0.16663551330566406,1.0004487911095985,520000,2490,25,1261.3582859039307,0.03
26,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,410,115.44349521171978,-0.0008683733146589918,0.8347743745033558,48.05870209718362,48.057833771827895,453.70434929285295,-0.4346879720687866,1.0008180006956442,540000,2644,26,1313.976452589035,0.02
27,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,410,113.77860023073197,0.0004545922794092733,0.851737466836587,39.55429548361363,39.5547500928243,418.4302254212208,0.181620255112648,0.9998398126699986,560000,2792,27,1365.243040561676,0.01
28,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/ppo,409,124.64747503868834,-0.0005547323699992819,0.839174361870839,49.43010924901718,49.42955428147927,527.7803656162359,1.0819815397262573,0.9997489025959602,580000,2934,28,1417.7579407691956,0.04
