,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,534,8.368173079017783,-0.0361992759606204,2.761489535295046,0.4566975141612765,0.0315987645314099,-0.0361992759606204,0.44274725810839577,,1.000119788830097,20000,17,0,37.39250111579895,0.0
1,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,512,11.161388401459615,-0.025212847786501815,2.6668830257195695,0.07912004370815479,0.0224471953470642,-0.025212847786501815,0.4015136596866143,,0.9984279397206429,40000,43,1,78.02934098243713,0.0
2,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,497,14.902932395141345,-0.011155349956467175,2.5829361603810237,0.08012671373450221,0.010155530615996283,-0.011155349956467175,2.8127631933261186,,0.9982598483562469,60000,77,2,120.53829312324524,0.0
3,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,458,15.844997387220856,-0.01316317448941752,2.469548947688861,0.08757719235160412,0.012175293088866732,-0.01316317448941752,0.5052092843330823,,1.0023891092875066,80000,150,3,174.6179211139679,0.0
4,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,413,10.024199852895904,-0.029389924997798144,2.3067303746174543,0.094166836147316,0.027540809236084804,-0.029389924997798144,2.454779062821315,,1.0006767629812925,100000,284,4,241.88426995277405,0.0
5,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,370,6.701465487976142,-0.042693992914297645,2.117498974005381,0.09215269930756245,0.03987531969084954,-0.042693992914297645,3.46544995032824,,1.0004496421569433,120000,514,5,323.8474142551422,0.0
6,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,342,5.1628041781587,-0.018011555790853423,1.9378564773461757,0.09484852859511589,0.01689175659289154,-0.018011555790853423,0.48009489881686673,,1.0015123420036756,140000,811,6,409.25886368751526,0.0
7,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,323,2.861225164388147,-0.012148143690174971,1.7445583002689558,0.09956847510945338,0.011493325288383625,-0.012148143690174971,2.1575990456801195,,0.9988435356280743,160000,1159,7,495.32223749160767,0.0
8,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,306,2.0574388155529557,-0.027658063882532027,1.5858042509127885,0.10242591000711307,0.026450316846752777,-0.027658063882532027,1.6687540573951525,,0.9985659403678698,180000,1567,8,586.5134813785553,0.0
9,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,296,3.642107884914694,-0.03298249598114918,1.4464940344675994,0.12104877010465433,0.03167948094077217,-0.03298249598114918,1.2965041756629945,,1.0010398023403608,200000,2024,9,674.0387585163116,0.0
10,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,291,6.5519832464087235,-0.043434911713195155,1.2916383031087044,0.15440965693157452,0.04244799737651379,-0.043434911713195155,4.345244537867033,,0.9991782896029644,220000,2455,10,755.1080098152161,0.0
11,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,287,9.556766460355677,-0.061601010609704715,1.122600496120942,0.1952757803675456,0.06082919243818674,-0.061601010609704715,1.940510793374135,,0.9993532254909858,240000,2878,11,834.7564663887024,0.0
12,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,284,15.543686860823554,-0.06314212972632585,0.9361775296620833,0.2414418900337739,0.06255323494283052,-0.06314212972632585,1.4404620827772678,,1.0020563477124924,260000,3293,12,914.7138216495514,0.0
13,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,284,25.02948928740347,-0.07648358885676433,0.8384978592395782,0.2605781144534166,0.07616351415427067,-0.07648358885676433,1.4425614760472225,,1.0011862906890037,280000,3620,13,984.2420063018799,0.0
14,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,283,16.642891085646944,-0.09043644992395854,0.7366923674558982,0.2596816384830536,0.08990494499985989,-0.09043644992395854,2.810921520758898,,1.0019212492765524,300000,3988,14,1058.522752046585,0.0
15,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,283,21.685358477032807,-0.07451824959940635,0.7437386127618643,0.2669935071793122,0.07403657906330549,-0.07451824959940635,1.0884692696424632,,1.0010639671331798,320000,4331,15,1128.9983117580414,0.0
16,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail,282,11.30399115585519,-0.053880862108407875,0.670492680485432,0.2582806512522392,0.05341789667996077,-0.053880862108407875,1.9546245327362648,,1.0008715712107146,340000,4743,16,1205.5081803798676,0.0
