,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,570,10.188862272891463,-0.037490721610494146,2.7601967236934564,0.49945571914506265,0.03257307526297294,-0.037490721610494146,1.2204656414496593,,1.0000066159627377,20000,13,0,35.04086351394653,0.0
1,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,547,12.20935406642189,-0.028314127799314567,2.659317479378138,0.08472218829183242,0.02518701179382893,-0.028314127799314567,0.4516306950495793,,0.9985210264340425,40000,39,1,73.08581280708313,0.0
2,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,536,16.474039432402535,-0.009167791501833842,2.5790201098490986,0.07697833076788065,0.00827567759089363,-0.009167791501833842,1.4178386515531785,,0.997935396585709,60000,71,2,111.74703216552734,0.0
3,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,515,18.75234147234935,-0.02004021269102127,2.4354913375316523,0.08257099931868606,0.018460903241514014,-0.02004021269102127,0.7574838235592231,,1.0022273101867774,80000,131,3,155.06084871292114,0.0
4,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,495,18.558088335982376,-0.026362691413706694,2.2506757088196583,0.09205394253039208,0.024226961678896958,-0.026362691413706694,2.1354195435841876,,1.0010970926437623,100000,223,4,201.68304109573364,0.0
5,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,478,14.860421735317985,-0.04879315057053016,2.0398115349121584,0.0920297294568557,0.04501875657110642,-0.04879315057053016,0.7811745867515222,,1.000548664575968,120000,350,5,250.94182705879211,0.0
6,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,459,21.797578378940887,-0.023456773159500115,1.8244364782785758,0.10949368304931201,0.021749829072266434,-0.023456773159500115,0.8013908895926598,,1.0016480080592327,140000,510,6,304.4429657459259,0.0
7,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,439,16.84507986491678,-0.02472770573475804,1.6190335480066447,0.13560172320845035,0.023212801080006056,-0.02472770573475804,0.5157465154543901,,0.9989321830180975,160000,725,7,363.75561118125916,0.0
8,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,419,10.026931608883872,-0.04214166631587805,1.4477317756567245,0.1429007953701493,0.040029068534763956,-0.04214166631587805,2.3560795658673994,,0.9980027366907168,180000,1035,8,428.6505706310272,0.0
9,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,405,20.45468661526304,-0.06448808127106764,1.277423969598917,0.1822110397215837,0.062351133526326756,-0.06448808127106764,0.9471081269857211,,1.0008870341074771,200000,1322,9,493.5688428878784,0.0
10,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,393,24.330409634410234,-0.060017718995610876,1.0821676592032115,0.21467062170879964,0.05833168599563531,-0.060017718995610876,1.6196425089469322,,0.999673270032956,220000,1625,10,559.5699806213379,0.0
11,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,380,16.508276826056296,-0.07731775079304591,0.8920588659934509,0.23091833476836865,0.07573837341310886,-0.07731775079304591,2.6377266929699825,,0.9992745672280972,240000,1980,11,631.3581600189209,0.0
12,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/gail,371,28.216676253860964,-0.06560006763021915,0.736898739139239,0.2504548890659442,0.0644154478628666,-0.06560006763021915,1.9619039670014993,,1.0025087316830954,260000,2284,12,699.3738474845886,0.0
