,log_dir,frame_per_second,episode_reward,total_steps,total_episodes,total_time,target_q,actor_loss,critic_loss,success_rate
94,MetaDrive-Tut-100Env-v0,129,235.05613372554507,96043,423,741.4835276603699,35.904205322265625,-36.26659393310547,9.277959823608398,0.5
95,MetaDrive-Tut-100Env-v0,129,238.74758973666437,97219,426,751.8608601093292,37.694068908691406,-38.690589904785156,13.061763763427734,0.52
96,MetaDrive-Tut-100Env-v0,128,244.25250184644628,98449,428,763.5932765007019,36.46105194091797,-37.43492126464844,4.975285530090332,0.53
97,MetaDrive-Tut-100Env-v0,128,247.6322527514289,99149,429,770.616660118103,38.56732177734375,-39.343666076660156,5.697000026702881,0.54
98,MetaDrive-Tut-100Env-v0,127,250.11663402691897,100654,432,788.0974011421204,40.523155212402344,,9.77350902557373,0.54
99,MetaDrive-Tut-100Env-v0,127,252.47883903685818,101089,433,792.3097169399261,40.69327163696289,-41.06810760498047,4.944694519042969,0.55
100,MetaDrive-Tut-100Env-v0,127,252.98559848988475,102120,436,800.9574980735779,40.25337600708008,,7.901373863220215,0.56
101,MetaDrive-Tut-100Env-v0,127,255.81693637543174,103140,438,808.8683977127075,41.98774719238281,,5.661324501037598,0.57
102,MetaDrive-Tut-100Env-v0,127,255.9045542477803,104290,440,819.2517201900482,41.02882766723633,,6.951412200927734,0.57
103,MetaDrive-Tut-100Env-v0,127,255.05483328627332,105075,442,825.7370464801788,41.20927429199219,-41.77122497558594,37.881683349609375,0.56
104,MetaDrive-Tut-100Env-v0,127,259.8849082374643,106243,445,835.8249621391296,40.98333740234375,-41.72205352783203,5.128706932067871,0.58
105,MetaDrive-Tut-100Env-v0,127,265.3695479787188,107228,447,844.2240943908691,40.21766662597656,,14.229701042175293,0.6
106,MetaDrive-Tut-100Env-v0,126,267.9201685610484,108588,449,858.6632969379425,41.25775909423828,,9.118950843811035,0.6
107,MetaDrive-Tut-100Env-v0,126,268.6259138103788,109067,450,863.1600742340088,42.4956169128418,-42.499114990234375,6.553454399108887,0.6
108,MetaDrive-Tut-100Env-v0,126,273.1858620716974,110046,452,871.8214294910431,41.279659271240234,,17.936141967773438,0.62
109,MetaDrive-Tut-100Env-v0,126,279.9422998774174,111476,455,884.6057224273682,41.79059600830078,,18.54894256591797,0.65
110,MetaDrive-Tut-100Env-v0,125,279.9035277511025,112355,457,892.5392761230469,44.2867431640625,-44.75814437866211,24.232555389404297,0.65
111,MetaDrive-Tut-100Env-v0,125,282.81178818000814,113042,459,898.3851490020752,41.950233459472656,,12.109519958496094,0.66
112,MetaDrive-Tut-100Env-v0,125,285.81240766262397,114242,461,909.105101108551,42.97427749633789,,10.127176284790039,0.67
113,MetaDrive-Tut-100Env-v0,125,284.23368504632856,115010,463,916.3275535106659,43.11025619506836,,35.826515197753906,0.67
114,MetaDrive-Tut-100Env-v0,125,287.58503866180416,116045,465,926.2497355937958,42.33662033081055,-43.87498474121094,8.731744766235352,0.67
115,MetaDrive-Tut-100Env-v0,125,291.291285218284,117378,468,938.7969634532928,44.96449661254883,,8.447317123413086,0.68
116,MetaDrive-Tut-100Env-v0,124,295.757605563449,118528,470,949.0107939243317,43.954769134521484,,13.897336959838867,0.69
117,MetaDrive-Tut-100Env-v0,124,296.88169933179034,119277,472,954.5702841281891,42.53635787963867,-43.576751708984375,5.169507026672363,0.69
118,MetaDrive-Tut-100Env-v0,124,301.27465037196947,120490,474,964.7483491897583,44.471153259277344,,5.800481796264648,0.7
119,MetaDrive-Tut-100Env-v0,124,300.5019194135894,121152,476,971.8340749740601,42.641056060791016,,8.057002067565918,0.7
120,MetaDrive-Tut-100Env-v0,124,308.25067726185483,122551,479,984.2523605823517,43.505836486816406,-43.74821090698242,9.343730926513672,0.72
121,MetaDrive-Tut-100Env-v0,124,313.0180838875157,123552,480,995.1038856506348,43.62896728515625,,26.33786392211914,0.72
122,MetaDrive-Tut-100Env-v0,124,312.9174825984785,124189,482,1000.9223794937134,43.83854293823242,-44.27499771118164,7.65867280960083,0.72
123,MetaDrive-Tut-100Env-v0,124,312.2622422495186,125103,484,1008.8920676708221,44.71843719482422,-45.52314376831055,4.639705657958984,0.72
124,MetaDrive-Tut-100Env-v0,123,315.46550973509414,126107,486,1019.0721507072449,45.109859466552734,-45.049293518066406,6.603920936584473,0.73
125,MetaDrive-Tut-100Env-v0,123,318.9442648209392,127316,488,1030.251310825348,42.12860107421875,,21.174903869628906,0.73
126,MetaDrive-Tut-100Env-v0,123,321.2633524156757,128308,491,1038.9218966960907,45.27785873413086,,37.7025032043457,0.73
127,MetaDrive-Tut-100Env-v0,123,315.86494305354125,129057,494,1045.025871515274,43.70256805419922,-43.88636016845703,5.666767120361328,0.71
128,MetaDrive-Tut-100Env-v0,123,321.6506250788442,130614,497,1059.1194052696228,45.47679138183594,,3.9956459999084473,0.73
129,MetaDrive-Tut-100Env-v0,123,321.8689230407219,131125,498,1063.460699081421,43.386051177978516,-44.596656799316406,26.5416202545166,0.73
130,MetaDrive-Tut-100Env-v0,123,323.71213147005415,132143,500,1072.0682184696198,46.899658203125,-47.016624450683594,7.618724822998047,0.74
131,MetaDrive-Tut-100Env-v0,123,323.2170029368549,133090,502,1079.8948867321014,46.78427505493164,,20.738882064819336,0.74
132,MetaDrive-Tut-100Env-v0,123,324.58782898914154,134455,505,1092.3566908836365,43.30651092529297,-43.85788345336914,8.749242782592773,0.75
133,MetaDrive-Tut-100Env-v0,122,321.4320516632925,135442,507,1102.115685224533,45.38783264160156,,17.145885467529297,0.75
134,MetaDrive-Tut-100Env-v0,122,324.19300876344334,136514,509,1112.6885178089142,46.41197967529297,,9.901308059692383,0.75
135,MetaDrive-Tut-100Env-v0,122,330.3237021862242,137550,511,1121.553371667862,46.73238754272461,,11.890918731689453,0.77
136,MetaDrive-Tut-100Env-v0,122,333.1202723764771,138103,512,1126.6567726135254,44.37875747680664,-44.61552810668945,5.734509468078613,0.78
137,MetaDrive-Tut-100Env-v0,122,334.0206939016256,139454,515,1137.989825963974,45.84228515625,,32.385276794433594,0.79
138,MetaDrive-Tut-100Env-v0,122,337.1077282513091,140031,516,1143.1871881484985,45.73298645019531,-45.9434814453125,9.842689514160156,0.8
139,MetaDrive-Tut-100Env-v0,122,337.26419195440394,141285,519,1153.8265743255615,44.46876525878906,-44.574180603027344,25.613805770874023,0.81
140,MetaDrive-Tut-100Env-v0,122,338.84793811869633,142056,521,1160.7560274600983,47.57241439819336,,9.897674560546875,0.81
141,MetaDrive-Tut-100Env-v0,122,336.144840826924,143251,524,1170.1698038578033,45.86528778076172,-45.732887268066406,5.085038185119629,0.8
142,MetaDrive-Tut-100Env-v0,122,335.8164767920415,144097,526,1177.1681101322174,45.2197380065918,-45.969482421875,41.31175994873047,0.79
143,MetaDrive-Tut-100Env-v0,122,332.243306982496,145054,528,1184.4780950546265,44.52600860595703,,7.215271949768066,0.79
144,MetaDrive-Tut-100Env-v0,122,332.94979806806157,146391,531,1195.260176897049,46.04232406616211,-46.88654327392578,11.989609718322754,0.8
145,MetaDrive-Tut-100Env-v0,122,331.2159355227445,147336,533,1203.3193860054016,44.70420837402344,,8.777913093566895,0.79
146,MetaDrive-Tut-100Env-v0,122,331.95452849664,148007,535,1208.4477887153625,45.33647918701172,-45.22779083251953,8.568422317504883,0.79
147,MetaDrive-Tut-100Env-v0,122,331.79474028440114,149401,538,1218.916799545288,43.78660202026367,-43.76831817626953,6.023733615875244,0.79
148,MetaDrive-Tut-100Env-v0,122,331.55726926612607,150400,540,1227.194715976715,43.240074157714844,,11.706136703491211,0.79
149,MetaDrive-Tut-100Env-v0,122,331.9050541374755,151014,541,1233.3595345020294,47.2123908996582,,7.13464879989624,0.79
150,MetaDrive-Tut-100Env-v0,122,337.3898040793714,152096,543,1243.7454795837402,47.11697006225586,,6.767681121826172,0.81
151,MetaDrive-Tut-100Env-v0,122,337.89925357325575,153112,545,1252.74915766716,45.74510955810547,,5.522451877593994,0.81
152,MetaDrive-Tut-100Env-v0,122,336.2214225033954,154359,548,1263.3385331630707,46.847232818603516,-46.478267669677734,15.959800720214844,0.8
153,MetaDrive-Tut-100Env-v0,122,333.42280454359457,155278,550,1271.7278327941895,45.89826965332031,,5.078144073486328,0.81
154,MetaDrive-Tut-100Env-v0,121,333.395442360718,156268,552,1281.1870760917664,41.977195739746094,,38.34246063232422,0.8
155,MetaDrive-Tut-100Env-v0,121,332.61784249571735,157151,554,1288.8399856090546,45.121944427490234,-46.33348083496094,8.112077713012695,0.8
156,MetaDrive-Tut-100Env-v0,121,331.9057747533012,158001,556,1296.4743671417236,45.675132751464844,-46.82700729370117,8.304208755493164,0.8
157,MetaDrive-Tut-100Env-v0,121,335.40859970837175,159191,558,1306.8123307228088,43.691619873046875,-44.38338088989258,17.737932205200195,0.81
158,MetaDrive-Tut-100Env-v0,121,334.5890310775705,160081,560,1314.6490280628204,43.616355895996094,-43.68819808959961,6.208162307739258,0.81
159,MetaDrive-Tut-100Env-v0,121,334.27650980306714,161109,562,1323.9001731872559,45.10625457763672,-44.69911193847656,9.283735275268555,0.81
160,MetaDrive-Tut-100Env-v0,121,336.7601802198331,162582,565,1335.4770431518555,45.61506652832031,,7.117161750793457,0.83
161,MetaDrive-Tut-100Env-v0,121,338.5379491443901,163556,567,1343.6937291622162,43.27045440673828,,10.203619003295898,0.84
162,MetaDrive-Tut-100Env-v0,121,338.9119648126631,164025,568,1348.0530803203583,44.426944732666016,-44.530113220214844,12.283834457397461,0.84
163,MetaDrive-Tut-100Env-v0,121,338.44538541554664,165035,570,1356.9144804477692,46.182106018066406,-46.29713439941406,13.096158981323242,0.84
164,MetaDrive-Tut-100Env-v0,121,339.73357383580264,166437,573,1370.8201854228973,44.539283752441406,-44.0217399597168,6.757742881774902,0.85
165,MetaDrive-Tut-100Env-v0,121,338.928149262975,167036,574,1375.9500751495361,44.352752685546875,,9.621174812316895,0.85
166,MetaDrive-Tut-100Env-v0,121,340.8816741454619,168328,577,1389.1931459903717,42.98584747314453,,7.031575679779053,0.86
167,MetaDrive-Tut-100Env-v0,121,340.32269530966886,169410,579,1399.238154888153,43.913856506347656,,10.130305290222168,0.86
168,MetaDrive-Tut-100Env-v0,120,339.8800961218798,170658,581,1410.8635156154633,45.304344177246094,,24.69710922241211,0.87
169,MetaDrive-Tut-100Env-v0,120,341.71448197040047,171118,582,1414.6124885082245,44.52996826171875,,9.277711868286133,0.88
170,MetaDrive-Tut-100Env-v0,120,342.0214575971153,172087,584,1423.6937847137451,45.500205993652344,-46.94292449951172,6.733826637268066,0.88
171,MetaDrive-Tut-100Env-v0,120,341.74954825357526,173047,586,1431.7255651950836,44.362510681152344,-45.095367431640625,9.757353782653809,0.88
172,MetaDrive-Tut-100Env-v0,120,341.98275458607685,174233,588,1442.1362767219543,42.26715087890625,-43.52692413330078,10.753610610961914,0.88
173,MetaDrive-Tut-100Env-v0,120,344.98758970089693,175568,591,1453.7264268398285,43.13785934448242,,8.142885208129883,0.89
174,MetaDrive-Tut-100Env-v0,120,347.8025141648127,176256,593,1459.4027936458588,42.677093505859375,,6.1497697830200195,0.9
175,MetaDrive-Tut-100Env-v0,120,342.9525572932323,177183,596,1467.0166051387787,43.987403869628906,-44.34371566772461,31.725812911987305,0.89
176,MetaDrive-Tut-100Env-v0,120,340.7738775651814,178034,598,1474.7070202827454,45.20140075683594,,8.198158264160156,0.88
177,MetaDrive-Tut-100Env-v0,120,340.2255468576773,179062,600,1484.1291801929474,44.60737991333008,,10.510440826416016,0.88
178,MetaDrive-Tut-100Env-v0,120,340.07128734481006,180351,603,1495.6603291034698,44.36024475097656,-44.66263198852539,7.148491859436035,0.88
179,MetaDrive-Tut-100Env-v0,120,340.0531657477071,181262,605,1503.710789680481,43.80039978027344,,13.88082218170166,0.88
180,MetaDrive-Tut-100Env-v0,120,341.3297398290103,182264,607,1512.5617179870605,43.52566909790039,,13.413025856018066,0.88
181,MetaDrive-Tut-100Env-v0,120,339.48893180633985,183295,609,1521.4497032165527,44.947269439697266,-44.74266815185547,14.570396423339844,0.88
182,MetaDrive-Tut-100Env-v0,120,339.660451658237,184311,611,1530.7258651256561,43.726905822753906,-44.20657730102539,6.949756622314453,0.88
183,MetaDrive-Tut-100Env-v0,120,338.97071676197913,185317,613,1538.8672511577606,43.28193664550781,-44.084381103515625,13.954694747924805,0.88
184,MetaDrive-Tut-100Env-v0,120,339.2857841563644,186289,615,1547.6226856708527,43.10792541503906,-43.51366424560547,7.138212203979492,0.88
185,MetaDrive-Tut-100Env-v0,120,338.75338230623464,187353,617,1557.0083520412445,43.98876953125,-45.16028594970703,9.543896675109863,0.88
186,MetaDrive-Tut-100Env-v0,120,338.72289148084843,188222,619,1564.0276226997375,43.36840057373047,,8.575299263000488,0.88
187,MetaDrive-Tut-100Env-v0,120,340.9462135573413,189230,621,1573.4240062236786,43.67491149902344,,8.447301864624023,0.89
188,MetaDrive-Tut-100Env-v0,120,340.4506903158714,190024,623,1580.8350369930267,44.33612060546875,,27.706378936767578,0.89
189,MetaDrive-Tut-100Env-v0,120,339.9139106776788,191405,626,1593.694763660431,41.774654388427734,-42.047847747802734,11.00457763671875,0.88
190,MetaDrive-Tut-100Env-v0,120,340.2318234657349,192011,627,1599.3278996944427,44.751136779785156,-46.06971740722656,13.609024047851562,0.88
191,MetaDrive-Tut-100Env-v0,119,340.92659038892174,193471,630,1612.500321149826,44.034603118896484,-44.96405792236328,15.555830955505371,0.88
192,MetaDrive-Tut-100Env-v0,119,339.34380800599206,194217,632,1618.5221321582794,42.60970687866211,-42.62165832519531,5.684281826019287,0.88
193,MetaDrive-Tut-100Env-v0,119,341.2935989987747,195356,634,1628.4779090881348,42.80125427246094,,15.005745887756348,0.89
194,MetaDrive-Tut-100Env-v0,119,342.5333538764464,196340,636,1636.6589295864105,43.78840637207031,,16.40533447265625,0.9
195,MetaDrive-Tut-100Env-v0,119,342.74510710009446,197141,638,1643.5944969654083,43.59919738769531,-44.39961624145508,8.059513092041016,0.89
196,MetaDrive-Tut-100Env-v0,119,342.70410430059025,198412,640,1656.4235517978668,42.94408416748047,,7.76817512512207,0.89
197,MetaDrive-Tut-100Env-v0,119,342.73974006731316,199036,641,1662.6583573818207,42.6743049621582,,9.22867202758789,0.89
198,MetaDrive-Tut-100Env-v0,119,342.25049223089036,200104,643,1672.2803885936737,42.30815887451172,,11.266745567321777,0.89
199,MetaDrive-Tut-100Env-v0,119,337.7782303795919,201432,646,1684.330599308014,40.521209716796875,,23.676223754882812,0.88
200,MetaDrive-Tut-100Env-v0,119,340.0017557209376,202476,648,1693.8133645057678,42.24969482421875,,39.5425910949707,0.89
201,MetaDrive-Tut-100Env-v0,119,339.18760344081204,203410,650,1702.6479070186615,45.34490966796875,,7.908775329589844,0.89
202,MetaDrive-Tut-100Env-v0,119,340.2358927923768,204045,651,1708.224914073944,41.156219482421875,-41.02702713012695,25.257598876953125,0.9
203,MetaDrive-Tut-100Env-v0,119,341.80735981634666,205421,653,1721.1923921108246,41.624908447265625,-42.23847198486328,12.08294677734375,0.9
