,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
0,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,534,8.939731133106728,-0.010046819331816947,2.797385401909168,0.03529508707877726,0.02524826756830757,0.9202628086010615,0.19218268990516663,1.0004046352245868,20000,15,0,37.451953172683716,0.0
1,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,521,11.772525367025493,-0.010598613202380829,2.724384856529725,0.04780847181995901,0.03720985887190088,1.1238290201968109,0.24723376333713531,1.0008499335020016,40000,39,1,76.75339245796204,0.0
2,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,509,14.5936207331088,-0.012393505541154017,2.599881238509447,0.10076792713206931,0.08837442180061211,1.3808380154845041,0.33278462290763855,0.9997738556219982,60000,65,2,117.84923315048218,0.0
3,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,513,16.878436171067325,-0.009455915037184381,2.5476647777435106,0.1728846048267606,0.1634286894955529,1.6032640351316867,0.3919479250907898,0.9981378277907005,80000,92,3,155.85869026184082,0.0
4,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,511,21.153841024078684,-0.010256361338692024,2.436310019859901,0.39265844193406596,0.3824020814126692,1.9532098672710931,0.555935263633728,1.000233296247629,100000,131,4,195.3735752105713,0.0
5,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,507,25.26761168351293,-0.008927199163903984,2.343493704306774,0.6893991359151327,0.6804719378550848,2.4709098828908727,0.764660656452179,1.000518904893826,120000,180,5,236.3440957069397,0.0
6,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,492,18.596974068602407,-0.004795759088861254,2.2310097076953985,1.9147786463682468,1.9099828882859304,3.521871991875844,0.9812186360359192,1.0000264287759095,140000,287,6,284.17720580101013,0.0
7,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,482,28.68900174214762,-0.006351081677115499,2.1783556907604904,2.4507349067773574,2.4443838191338076,5.069722803433736,1.355084776878357,1.001166076461474,160000,387,7,331.2816426753998,0.0
8,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,475,34.65855288570508,-0.006330274116510573,2.06389969648459,3.5966741763628445,3.590343890587489,6.311535009512535,1.6883050203323364,0.9998743425577115,180000,487,8,378.30905985832214,0.0
9,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,467,49.44637108589084,-0.005162234930321574,1.97616447974474,5.212093892158606,5.206931646053608,10.133526695233124,2.5800352096557617,0.9997481886392985,200000,583,9,427.40132546424866,0.0
10,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,460,60.637873530813025,-0.005903432564809919,1.8524994118091387,9.120939323840997,9.115035890921568,18.002730643443574,3.210625410079956,1.0009730264926568,220000,695,10,477.66905760765076,0.0
11,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,454,71.34444333324917,-0.0036789088611467145,1.8144099466311625,12.380391093400808,12.376712194467203,24.954263976292733,3.2033779621124268,0.9999183622690347,240000,806,11,528.023618221283,0.0
12,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,451,91.28795767986168,-0.0017857352307496163,1.7428008855917514,12.75491519524501,12.753129529341674,34.469249744904346,3.5998756885528564,0.9994657421723391,260000,895,12,576.4077787399292,0.01
13,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,447,105.33342588723971,-0.002068719665448253,1.6294058341246385,17.78260762508099,17.780538804714496,50.55837325316209,3.812779188156128,0.9996613063109226,280000,989,13,625.4027767181396,0.0
14,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,445,115.90068876088259,-0.0036144590238109233,1.566314802567164,20.190783743980603,20.187169270637707,78.40915352258926,3.6578147411346436,0.9993059253081297,300000,1085,14,673.8105046749115,0.0
15,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,441,113.4850669074041,-0.0012473839717224622,1.4408575583726932,28.755217563188992,28.753970225652058,105.49941882353562,3.4443109035491943,1.0008967263576312,320000,1191,15,724.5456137657166,0.0
16,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,439,121.07976241981876,-0.0028219162725294246,1.3869211789889213,26.740281106264163,26.73745922308702,106.3642998377482,3.1258692741394043,0.9999774026565063,340000,1299,16,774.3959136009216,0.0
17,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,436,131.04329991921665,-0.001277713598504376,1.3102792596205688,33.26916836714133,33.26789058294052,141.49732417082174,3.1077017784118652,0.9997324716586333,360000,1411,17,824.0862202644348,0.0
18,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,434,125.70210382604897,0.0016099818164291672,1.2090531630393786,32.5896102196131,32.59122022848863,154.67143989220645,2.5967471599578857,0.9987782046580926,380000,1530,18,875.0201351642609,0.0
19,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,431,112.5720148387863,0.00012265660214978152,1.0913435106094067,42.98634367478199,42.98646639065865,185.32095642578906,1.0964757204055786,0.9993847338052896,400000,1664,19,926.6717302799225,0.0
20,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,429,124.99577448321004,0.000690942727184544,1.1016065235321337,43.97207236656776,43.97276342587593,229.72547910152338,0.5903774499893188,0.9996996300342755,420000,1792,20,979.0096564292908,0.0
21,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,426,121.75913597257464,-0.0005737527912387099,1.0987782913904924,41.7703657076909,41.769791945433006,256.2214597310775,0.36665287613868713,0.9992406003750287,440000,1922,21,1031.3150563240051,0.0
22,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,424,126.49694048848787,0.0005125447749518431,1.113165962848908,48.109952738346195,48.110465455666564,316.35678109389085,0.38053423166275024,0.9997087539006502,460000,2049,22,1083.265729188919,0.0
23,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,422,120.4494479765759,0.00019733043303952002,1.1177776405444513,50.211162361731894,50.211359747862204,333.2338719001183,0.5316721796989441,0.9999918654178962,480000,2178,23,1135.41152882576,0.0
24,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,421,122.29584493028422,0.002773580260765858,1.1284366567929587,36.680684361091025,36.68345784896459,353.2320791097788,1.2679365873336792,1.00061602859925,500000,2306,24,1187.1059036254883,0.0
25,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,419,138.15765045837588,-4.5138901959245025e-05,1.0882759617689328,47.1748647249662,47.17481970175719,388.08050157595903,1.8745808601379395,1.0012179622283348,520000,2428,25,1238.8357124328613,0.0
26,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,418,140.1340890654708,-0.0007572354957795678,1.0877785395353268,45.22598779629438,45.22523054220738,422.56714893243253,1.4805632829666138,1.0004302854721363,540000,2547,26,1289.2745990753174,0.01
27,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,417,133.29691797581418,0.000971741296756917,0.993978255834335,48.098005331479584,48.09897720874884,482.36748354007034,0.8110659718513489,0.9995864177361513,560000,2673,27,1341.3471777439117,0.0
28,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,415,141.45835137989658,0.0022073258974183445,0.8982392810858213,44.17885405956171,44.18106131186852,522.2543940715301,1.4497746229171753,1.000387290502206,580000,2803,28,1394.486892938614,0.0
29,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,414,137.1890775684045,3.5466534945254145e-05,0.9006001360905476,48.465497430165605,48.46553283838125,572.2498530852489,1.065250039100647,1.0003227648826747,600000,2936,29,1447.465546131134,0.0
30,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,413,135.01943939339537,0.0014596432548923753,0.8351336418054043,43.58004280726115,43.58150255985749,676.1595017653245,1.1782586574554443,1.0008517091090863,620000,3072,30,1501.1890215873718,0.0
31,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-5Env-v0/ppo,411,133.872840258076,-0.00011416909655030722,0.8664913234038231,55.63419373096564,55.63407937074319,818.2585282741449,0.8930978178977966,0.9996799909151517,640000,3205,31,1554.563958644867,0.0
