,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
18,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,381,127.17763621301822,-0.0007840226380488811,1.4061061198894793,38.623107836796684,38.62232391895392,166.1039640964606,2.326894760131836,0.9998740867162362,380000,1547,18,996.9985678195953,0.01
19,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,379,129.91436897710767,0.0002828363042611342,1.3487425475548476,45.93469936419756,45.93498222644512,231.05178108215333,1.8014580011367798,0.9997208372140542,400000,1671,19,1052.990199804306,0.0
20,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,378,120.18501313524357,-0.0029998404147007908,1.256907268670889,50.92096152183337,50.91796159499731,269.6019229106414,0.43656298518180847,0.9993514407139558,420000,1804,20,1108.323519229889,0.0
21,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,377,121.22331643197522,0.0014736919675786527,1.1911476101630774,48.17424909640581,48.175722828889505,302.29474441332695,0.6980387568473816,0.9997106777551846,440000,1943,21,1165.3284130096436,0.01
22,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,376,129.45264588574594,-0.0014756844683478658,1.1518135249614716,47.96068025002113,47.95920456861838,324.21004384358724,0.9027736186981201,0.9998122954979921,460000,2080,22,1221.4694452285767,0.01
23,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,375,118.9302193399865,-0.0030428559967101768,1.0459257539266196,47.42312133495624,47.42007848299467,368.1834510118533,0.858736515045166,0.999409957573964,480000,2222,23,1277.9686150550842,0.0
24,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,374,115.22134123441562,0.00012186223354477149,1.0572413897667177,42.26204357147217,42.26216538258088,357.3195268288637,0.22834667563438416,0.9996063692447467,500000,2367,24,1334.5784375667572,0.0
25,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,374,126.36255034392029,0.0007532523562892889,1.0451543156153116,46.13251188962887,46.133265209198,426.7944858061962,0.7370335459709167,1.000180935783264,520000,2509,25,1390.3371336460114,0.0
26,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,373,129.8787662448711,0.00047208798380616386,0.9826739988265893,40.23409439478165,40.23456658094357,443.7675190656613,0.6640433073043823,1.000284580236826,540000,2648,26,1445.0523216724396,0.0
27,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,372,119.12261530893291,-0.0008212750795512245,0.984547827564753,56.307261868012255,56.30644072997264,485.0579205830892,0.238352432847023,0.999299486554586,560000,2793,27,1502.395554304123,0.02
28,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,371,100.63011400819497,0.0015809448919473933,0.9482206526475075,62.54214935302734,62.54373024182442,614.5490868984125,-2.233577013015747,0.9996643244456023,580000,2956,28,1560.3111021518707,0.0
29,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,371,112.04229624137119,0.0019659414988918563,0.8897465259600909,49.14578177378728,49.147747609554195,573.8041216336763,-0.5285234451293945,1.0002037798747039,600000,3114,29,1616.9712162017822,0.0
30,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,370,103.8297230457788,0.001783810791750558,0.887027172323985,48.46334122388791,48.46512508636866,594.4212143531213,-0.5984953045845032,1.0002698559027452,620000,3275,30,1672.8128430843353,0.01
31,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,109.85679802806656,0.00338673341828279,0.8109068164458642,56.498670465518266,56.50205727601663,749.9235854906914,-0.6444234251976013,0.9997497940674807,640000,3441,31,1730.0320229530334,0.0
32,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,133.93013307883294,0.0010007381164588226,0.9014821894657917,43.81751144849337,43.818512011797,576.4971868074857,1.412697672843933,1.0008888793297304,660000,3584,32,1784.1287348270416,0.01
33,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,126.22679363449106,-0.0008515356216006554,0.8863135285102404,53.63469650072929,53.63384524125319,669.9298741267278,1.4914486408233643,1.0001295531407381,680000,3735,33,1840.2023062705994,0.0
34,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,128.84593546131856,0.00016771500828699807,0.8262525223004512,45.76137684064034,45.761544653085565,622.0796685243264,1.005772590637207,0.9992706664861777,700000,3882,34,1895.5080740451813,0.01
35,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,128.2982734445941,0.001047874462360946,0.8426679456845309,55.6971430851863,55.69819084558731,748.6171741779034,0.5748880505561829,0.9992975540650196,720000,4034,35,1950.7164018154144,0.0
36,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,131.81416252963314,-0.00011515886379549136,0.8577745090692471,48.652862629523646,48.65274728628305,687.2717561966334,1.0626859664916992,0.9998937889551505,740000,4182,36,2005.1892476081848,0.02
37,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,368,123.595495897723,0.00043394158128648994,0.9422302000797712,50.48375281554002,50.48418670311952,653.95280663906,0.49915584921836853,0.9998272160689036,760000,4334,37,2060.1306116580963,0.01
38,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,145.45621763829587,-0.0007589470559301284,0.8880970821166649,59.40348386030931,59.4027248724913,719.4895863068409,1.8714609146118164,1.0006213402136779,780000,4469,38,2113.612987756729,0.03
39,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,143.54098718221658,0.002989252398196512,0.8806853000170145,54.03594751847096,54.03893670791235,736.9371938656537,0.9138218760490417,0.9993142318267089,800000,4611,39,2167.1422250270844,0.0
40,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,134.15598739853482,-0.0013341187194992716,0.857157372817015,58.665951601664226,58.66461756779597,804.3013000292656,0.4929695129394531,0.9993308112407342,820000,4756,40,2220.649263381958,0.0
41,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,137.7469295310059,-0.0007340276855617189,0.8268569141626358,63.48389706244836,63.48316293374086,978.3702330760467,0.5336593389511108,0.999051872201455,840000,4896,41,2274.8113565444946,0.03
42,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,150.76779210276737,-8.670481351705698e-05,0.8307769608039123,65.05293940519675,65.05285265506842,950.6409245808919,0.6379650235176086,1.0004044049061263,860000,5035,42,2330.068078517914,0.05
43,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,130.10533517410607,0.000689803955789942,0.8514357540087822,65.02838425758557,65.02907386192909,975.8295401548728,-0.5708552598953247,1.0001617051852054,880000,5179,43,2384.1780195236206,0.0
44,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,369,143.73211366017665,0.0015092983829956023,0.7931158212515024,65.77479750804412,65.77630660717304,1039.3523804102188,0.7648311257362366,0.9995813769407761,900000,5322,44,2438.5156815052032,0.03
45,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,368,134.1612190679953,0.0009388970837999994,0.7459665450530174,68.7486061291817,68.74954510224171,999.7627313467173,0.3410891890525818,0.9993240591043081,920000,5467,45,2493.7671122550964,0.02
46,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,368,143.8833871188908,0.002575325953344313,0.712318595021199,64.29800490843944,64.30058007851625,1008.0041102482722,1.51797354221344,1.000530750476397,940000,5615,46,2549.338659763336,0.04
47,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,368,143.5063763047585,0.0031448573363610567,0.6959451547035804,61.37615107022799,61.379296092497995,987.1429352589142,1.3492079973220825,1.0000754941732455,960000,5758,47,2603.445019721985,0.02
48,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,368,139.6101293740385,0.008257259232684588,0.7042175902005954,67.78701846782978,67.79527568817139,1190.522324625651,0.3625822067260742,1.000074469202604,980000,5902,48,2658.5455379486084,0.03
49,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,368,149.92432467992077,0.0013212244127853176,0.6704840895457146,58.59461393600855,58.595935410719655,946.3671232174604,0.9563136696815491,0.9995156885721744,1000000,6044,49,2712.6704893112183,0.01
50,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/ppo,368,138.05900472517794,0.0005942679493902967,0.6550706007541754,63.709292842180304,63.70988713777982,1028.8514125334912,0.1979939341545105,1.0000011486884874,1020000,6189,50,2767.8035564422607,0.03
