,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
17,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,351,22.071129053870976,-0.05912882817479281,0.33743066399907456,0.25482899116782043,0.05883416661944909,-0.05912882817479281,2.871535090911083,,1.0012801266633546,360000,3998,17,1023.4913413524628,0.0
18,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,348,35.348969016179204,-0.08971921106179555,0.3906660941930918,0.27881593734790117,0.08925968501239251,-0.08971921106179555,1.7414238133491613,,1.0007759175239466,380000,4303,18,1090.2261583805084,0.0
19,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,346,29.513208093067504,-0.0637042925048333,0.4434670361952904,0.2646346998329346,0.06319898031651974,-0.0637042925048333,1.5411240158936916,,1.0001946307909795,400000,4614,19,1155.382024049759,0.0
20,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,342,22.54682046447799,-0.0926481787306376,0.5324770689392702,0.24665152434355173,0.09164822122607476,-0.0926481787306376,4.442231175227043,,1.0019218274416068,420000,4982,20,1227.586629152298,0.0
21,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,338,22.49997151352877,-0.07127952700337538,0.5491152245646868,0.25032803209928367,0.07036878312818515,-0.07127952700337538,2.7326892100847684,,1.0004821927119525,440000,5364,21,1299.6476933956146,0.0
22,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,336,36.34195992406778,-0.06388932368121086,0.6084798619151115,0.26505852771493105,0.06330371003789015,-0.06388932368121086,1.3832224185650166,,1.0004852608992503,460000,5685,22,1367.1816575527191,0.0
23,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,335,35.19717950647626,-0.05866197255463936,0.6598965764809878,0.2632970055995079,0.05800387236552361,-0.05866197255463936,0.7175754270492456,,1.0016863984175217,480000,5984,23,1432.6602103710175,0.0
24,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,332,18.54916629297809,-0.07343778221462018,0.7084056479808611,0.24840240360070498,0.07265412965073036,-0.07343778221462018,1.455286108988982,,1.0000545565898602,500000,6357,24,1502.9790859222412,0.0
25,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,332,52.80041526310025,-0.0664042075857138,0.6493392936694317,0.28059946548862336,0.06577826926054862,-0.0664042075857138,1.1908555796513192,,1.0019442146405195,520000,6602,25,1564.1276659965515,0.0
26,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,332,60.13440974003521,-0.08099521850355161,0.623305684939409,0.28795647034660365,0.08018489885979738,-0.08099521850355161,1.853718048028457,,1.0015958359608284,540000,6827,26,1623.321598291397,0.0
27,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,333,75.80061059468512,-0.07315222479594059,0.5825473760183041,0.2875261815503622,0.07246354574767443,-0.07315222479594059,1.0054172803194095,,1.0028547311440492,560000,7026,27,1679.8752439022064,0.0
28,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,334,78.93127819101589,-0.06885297857702542,0.5871097089388432,0.29152042951721413,0.06842717970124422,-0.06885297857702542,4.796684811054132,,1.0006622737034774,580000,7217,28,1735.397474527359,0.0
29,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,334,82.0123307498572,-0.11113717867395817,0.5709401931136082,0.2948396002061856,0.11047159120058402,-0.11113717867395817,1.6486245305110248,,1.003419502881857,600000,7406,29,1791.4016699790955,0.0
30,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,335,87.77974226714603,-0.0935551291379409,0.552965314915547,0.29863862979870576,0.09308177403723582,-0.0935551291379409,1.1197912935263072,,1.0029399868769524,620000,7585,30,1846.5407974720001,0.01
31,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,336,93.08105333564832,-0.11872032042115163,0.5008442957049761,0.298546138463112,0.11837701436418753,-0.11872032042115163,3.923631815115611,,1.0038946266357716,640000,7760,31,1901.3455221652985,0.01
32,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,337,91.6244988210509,-0.09218870849372485,0.520716739159364,0.30393364595679134,0.09170781056850384,-0.09218870849372485,1.5437035883084322,,1.0023883831806673,660000,7939,32,1956.6404643058777,0.0
33,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,337,105.26563593090071,-0.06916779815099942,0.5169509154863846,0.300306721824484,0.06885721613772404,-0.06916779815099942,1.2465355753898621,,1.002602069423749,680000,8103,33,2012.2250208854675,0.01
34,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,338,97.27543497626846,-0.08566643983507767,0.42759829434828883,0.2986755715157741,0.08572243509384302,-0.08566643983507767,2.3647318030015017,,1.002039428628408,700000,8274,34,2066.6942331790924,0.02
35,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,339,98.47942946109639,-0.07659954801201821,0.42053750256697336,0.2998180353297637,0.07641491061792924,-0.07659954801201821,2.034780923678325,,1.0033911638534987,720000,8443,35,2121.93781042099,0.01
36,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,339,91.77572140272294,-0.10169517925152412,0.35919051726277057,0.2966338695814976,0.10203018268713585,-0.10169517925152412,1.6179103337037257,,1.0024047968479304,740000,8621,36,2179.100840330124,0.02
37,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,340,93.2147344931504,-0.0962546514108395,0.3713472386774344,0.3006684690713882,0.09645012596096748,-0.0962546514108395,1.6352771112552056,,1.0036886970202128,760000,8796,37,2234.6298730373383,0.0
38,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,340,94.09006881764631,-0.05732796318255938,0.30111644820143013,0.29064572241443853,0.05657965422918399,-0.05732796318255938,1.3117925972510607,,1.001730402234273,780000,8971,38,2290.4293069839478,0.02
39,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,340,90.47470075930433,-0.06228238501323339,0.2645818649767301,0.28854943830997515,0.06228527213709477,-0.06228238501323339,2.490234743020473,,1.0019276862725233,800000,9152,39,2346.768173456192,0.0
40,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,341,88.96016706198374,-0.06850484418085752,0.2089158561367255,0.2897278622556955,0.06908078503627808,-0.06850484418085752,1.6860662749944588,,1.0041463968081352,820000,9329,40,2402.8064596652985,0.0
41,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,341,95.88533930185305,-0.06714565033236375,0.19484180649503682,0.29616463984816505,0.06746674815240579,-0.06714565033236375,2.4759243619747653,,1.0023198019999724,840000,9504,41,2459.2145080566406,0.0
42,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,341,89.13081162663379,-0.09875178324679533,0.22415550032582804,0.2934599957596033,0.10005768404748196,-0.09875178324679533,5.183904156929407,,1.0028729016964253,860000,9685,42,2515.8259489536285,0.01
43,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,342,95.6858741338046,-0.043294947990813314,0.3160131143644834,0.2897752814185925,0.04332848254304666,-0.043294947990813314,0.8598381322163802,,1.0027978612062258,880000,9860,43,2572.1398525238037,0.0
44,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,342,84.08001850011034,-0.06695273170390954,0.32235349097695104,0.28177453506833466,0.06738355994129028,-0.06695273170390954,2.595382580696008,,1.0053307333053687,900000,10042,44,2629.1063661575317,0.0
45,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,342,93.53259374876387,-0.12418082720385148,0.27768051955753414,0.2857107434517298,0.12568621493111817,-0.12418082720385148,3.9420045336087544,,1.0033801285884318,920000,10214,45,2684.9373648166656,0.0
46,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,342,86.78807635403007,-0.08598937245133595,0.26688418632898575,0.2842782149139123,0.0860117189395122,-0.08598937245133595,1.8023164504613631,,1.0034789863305213,940000,10393,46,2741.920099258423,0.0
47,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,343,99.78069850732403,-0.07380354218184948,0.2888862582544486,0.28235161006450654,0.07327134211858113,-0.07380354218184948,1.8032410381696162,,1.0026647915442786,960000,10566,47,2798.6805653572083,0.0
48,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,343,93.15534774809731,-0.08412632557253043,0.3336665739424718,0.28299219130705566,0.08335611524108129,-0.08412632557253043,2.0039431523054074,,1.0011874387661617,980000,10739,48,2854.840521812439,0.01
49,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,343,103.53590171422651,-0.05809998464030333,0.4145523470181685,0.2861539014065877,0.05770807627779551,-0.05809998464030333,1.3546763448378978,,1.002481806736726,1000000,10901,49,2910.8037989139557,0.02
50,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail,343,93.27855459349281,-0.057606842407049275,0.4133805015912423,0.2927218268314997,0.057244038314391406,-0.057606842407049275,1.1000010893130914,,0.9993198469663278,1020000,11073,50,2967.289973258972,0.0
