,log_dir,frame_per_second,episode_reward,policy_loss,entropy,discriminator_loss,gail_reward,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
24,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,290,11.624969790349802,-0.04654447588209922,0.4711647839500354,0.1998779241091166,0.04642184327046076,-0.04654447588209922,0.9006658890308478,,0.9998420429535401,500000,8194,24,1720.4310054779053,0.0
25,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,289,9.490046868345916,-0.057733185995274626,0.46374067415793735,0.2078256167471409,0.05751493866435992,-0.057733185995274626,1.3568651216152388,,0.9995422071371323,520000,8659,25,1799.2995793819427,0.0
26,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,286,5.8925324644414765,-0.05418746298990953,0.5475698487498821,0.18627995047240686,0.053632128052413464,-0.05418746298990953,0.7340496856814775,,1.0014450230659582,540000,9183,26,1882.6608033180237,0.0
27,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,285,9.775666488756707,-0.055647167678062735,0.5187710995475451,0.20913093694700643,0.054917088418434824,-0.055647167678062735,2.8128114406879132,,1.0022885612952404,560000,9651,27,1960.754480600357,0.0
28,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,285,14.314513877151631,-0.0527240270939775,0.49533262631067865,0.24730184999031898,0.05213517780678394,-0.0527240270939775,5.342107737370027,,1.001008380529208,580000,10054,28,2034.8060002326965,0.0
29,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,284,20.60902124725812,-0.07984559289537943,0.48367757812524453,0.24604772564310293,0.07895481509084885,-0.07984559289537943,2.054425613085429,,1.0017070567760713,600000,10474,29,2110.382687330246,0.0
30,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,284,32.84102918318497,-0.0761019756205571,0.4876040483514468,0.25562208940585457,0.0749791530557932,-0.0761019756205571,1.1406357593261278,,1.003313401952768,620000,10811,30,2179.5754578113556,0.0
31,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,285,54.96836215903451,-0.09944453707490213,0.45683086678767815,0.27608344572094773,0.09807375901593612,-0.09944453707490213,4.576791430742313,,1.0010999254691295,640000,11052,31,2241.034652233124,0.0
32,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,286,53.98598249328604,-0.09323828483048158,0.4404122383930744,0.2764306294421355,0.09222415088652036,-0.09323828483048158,1.271721294675118,,1.0018515535654167,660000,11301,32,2303.5386819839478,0.0
33,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,287,55.39901556094196,-0.05208249379140444,0.46608302742242813,0.2771637766980208,0.051176880706006136,-0.05208249379140444,1.5277550225074474,,1.0039565166601767,680000,11544,33,2364.855988740921,0.0
34,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,288,63.73407854030754,-0.048027309727592345,0.4038847967600211,0.2841361704736184,0.04758261268815169,-0.048027309727592345,0.8785192605776665,,1.0023096348994818,700000,11746,34,2423.976985692978,0.0
35,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,289,81.40543551210394,-0.0924770656782083,0.40259122730065616,0.2830067597138576,0.09188228035584474,-0.0924770656782083,1.8227665852277706,,1.003340392617079,720000,11942,35,2483.0503389835358,0.0
36,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,291,86.93384514428155,-0.10456431299830095,0.3990310147786752,0.2822771800061067,0.10364369645905801,-0.10456431299830095,1.594824984134772,,1.0038952563053523,740000,12135,36,2540.9964904785156,0.01
37,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,292,96.70526440170639,-0.08204055833510863,0.4085410321370149,0.2799468624668244,0.08115842812336409,-0.08204055833510863,2.810749454376025,,1.0038085457606194,760000,12302,37,2596.2561717033386,0.01
38,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,294,108.23072882880474,-0.055121705958094354,0.3201061743956346,0.28468072456427107,0.054837871414537616,-0.055121705958094354,2.767733846566616,,1.0022164490742562,780000,12462,38,2650.8692734241486,0.01
39,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,295,93.03747104027173,-0.05958462581516076,0.3168035584764603,0.292803032677143,0.05939699983080993,-0.05958462581516076,2.9191910199629953,,1.0045416075449722,800000,12642,39,2708.8129823207855,0.01
40,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,296,103.28996911928449,-0.07464009310381535,0.34845366466503874,0.29146505042146414,0.0742445507301734,-0.07464009310381535,2.18117760572678,,1.0040241883351253,820000,12811,40,2764.4058935642242,0.0
41,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,297,109.59429597868625,-0.06601913831650447,0.306970623613168,0.2921253705636049,0.06578731971960038,-0.06601913831650447,3.333895736779922,,1.0042208867959488,840000,12976,41,2819.699497938156,0.0
42,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,299,108.85907911702634,-0.10957748874639854,0.2781735167480432,0.2915967924281573,0.11030365871504332,-0.10957748874639854,6.81108507009653,,1.0033169637123744,860000,13141,42,2874.535809278488,0.03
43,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,300,101.11418463202885,-0.040269501416538005,0.3229840585627617,0.2893720810803083,0.03994907148851034,-0.040269501416538005,0.8946263438616043,,1.00263133981289,880000,13309,43,2931.154702425003,0.01
44,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,301,99.27514194514417,-0.08695624351310424,0.29165697411084784,0.2936547906352924,0.08774410776602916,-0.08695624351310424,1.9507186524378948,,1.0034254401158065,900000,13477,44,2988.683830499649,0.0
45,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,302,104.7120112474888,-0.12102816636936786,0.25100991119367955,0.29554788002218957,0.12232983939540693,-0.12102816636936786,3.0423418952868535,,1.001504163711499,920000,13646,45,3045.5407083034515,0.0
46,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,303,107.16375345798703,-0.09590081559159817,0.22198000948111982,0.2904114996584562,0.0964619617527112,-0.09590081559159817,2.879074711371691,,1.0028593638004402,940000,13809,46,3100.574161052704,0.02
47,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,304,104.2849157333774,-0.08437340935835472,0.23139356578198764,0.2873922766210177,0.08504671465892058,-0.08437340935835472,2.136102332212986,,1.0030804417072199,960000,13969,47,3156.084904193878,0.0
48,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,305,119.02382923746845,-0.10335251366098722,0.19165977070657297,0.28361540431013477,0.10529574064108041,-0.10335251366098722,2.393693527273643,,1.005463063181975,980000,14124,48,3210.1461606025696,0.02
49,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,306,107.875400681315,-0.06178325033054138,0.2659754866686387,0.285449866969616,0.06206333232231629,-0.06178325033054138,1.3808078149190315,,1.003668039272993,1000000,14287,49,3266.211523771286,0.01
50,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail,307,104.67133575819207,-0.06369295971802412,0.27341312285608205,0.2793232887410201,0.06429158212282719,-0.06369295971802412,1.2606050779804205,,1.0026698476993121,1020000,14454,50,3321.622854232788,0.01
