,log_dir,frame_per_second,episode_reward,policy_loss,entropy,value_loss,total_loss,grad_norm,adv_mean,ratio,total_steps,total_episodes,iteration,total_time,success_rate
24,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,399,129.66391116156726,-0.0013535248330579354,1.1909674462599633,49.53013591766357,49.52878247040969,309.81770707154885,0.4655580520629883,0.9991136569243211,500000,2072,24,1250.312252998352,0.01
25,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,398,121.02257018260342,-0.0017628336038727026,1.1174538757556525,48.202570174290585,48.20080735622308,349.8529864971454,0.46091219782829285,1.000212754500218,520000,2205,25,1303.335468530655,0.0
26,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,398,133.97778415570556,0.0008927187010741387,1.1078761291809571,41.38221678122496,41.38310947173681,382.52388575627253,1.018972635269165,0.9997454874790632,540000,2331,26,1356.4969663619995,0.0
27,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,397,126.67798666747649,-0.000470653733310218,1.0074992555838365,47.05371478154109,47.05324411392212,455.853550192026,0.32168319821357727,0.9997875303794176,560000,2469,27,1410.2340886592865,0.01
28,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,396,107.69492000975352,0.0020351248763453883,0.9390563822709597,44.61578585306803,44.61782082533225,487.3666577070187,-1.1093250513076782,0.9997077458944076,580000,2620,28,1464.5067579746246,0.0
29,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,395,120.37052715700402,0.0011474309793601816,0.8520592737656373,47.74169290738228,47.742840363429146,519.491603303567,0.11438726633787155,1.0002203239844396,600000,2768,29,1518.7656502723694,0.0
30,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,394,131.72907921784133,0.0003531016254176696,0.8829945947115238,50.41872483277932,50.41907793680827,587.421776385185,0.2662333846092224,1.000697561334341,620000,2913,30,1571.8765482902527,0.01
31,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,393,119.92037792080042,-0.00036487256845411584,0.8632336075489337,51.46696582207313,51.466601190811545,689.700459406926,-1.2468591928482056,0.9991953874245668,640000,3063,31,1626.4403767585754,0.01
32,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,392,126.55393589478284,0.0025386111124251517,0.7974603217381697,43.3993340418889,43.40187267401279,634.545265843318,0.2846170961856842,0.99938262288387,660000,3210,32,1681.435031414032,0.01
33,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,391,125.23354654860692,0.0028766940598591016,0.8327235854589022,45.75769950426542,45.76057615524683,633.8226071479993,0.43559199571609497,1.0000153543093266,680000,3350,33,1735.5415925979614,0.0
34,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,391,132.7885128862003,0.0006181234756532387,0.7838180138514592,42.50383827991975,42.504456268212735,580.7354269761306,1.0240880250930786,1.0009268983052326,700000,3487,34,1788.2323427200317,0.0
35,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,390,139.08678346857073,0.0005451545931207828,0.698120750219394,45.54128790390797,45.54183318064763,651.2552650842911,1.2699427604675293,1.000727108732248,720000,3623,35,1841.604347229004,0.0
36,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,390,135.89699725197713,-0.0001675988272883189,0.7174161270642891,44.01411241629185,44.013944821479996,693.977776551858,-0.01312986295670271,0.9997518294132672,740000,3765,36,1895.5698246955872,0.0
37,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,389,138.19778970847415,0.0001224591366898937,0.7506348060491758,45.369619472210225,45.36974192643777,721.5121180412096,0.5779411196708679,0.9988789327633687,760000,3904,37,1949.674105167389,0.01
38,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,389,139.36561010463197,-0.0005806284365602411,0.7333980561066896,51.83132744813577,51.830746812086836,733.089569522173,0.5051544904708862,0.9996221340619601,780000,4040,38,2002.9703137874603,0.0
39,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,388,123.89402052691317,-0.0011918410831966843,0.7512791054371076,53.376569444705275,53.37537759634165,792.557133033948,-1.1546564102172852,1.0000317708804056,800000,4187,39,2058.1625452041626,0.0
40,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,388,137.56224777553425,0.00035916032233776956,0.7743850758442512,54.834473986503404,54.83483320871989,838.0022770221417,-0.0297843124717474,1.0010591727036697,820000,4327,40,2112.7425537109375,0.02
41,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,387,133.97106244977365,-9.726357276145465e-05,0.7470000541363007,56.90937138581887,56.909274062132226,835.319649212177,-0.1876940280199051,0.9992997762484428,840000,4468,41,2167.013016462326,0.01
42,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,386,112.00061833371343,0.002145124955747563,0.6740853445652204,63.577438767751055,63.5795839652037,975.1483054723495,-1.8000266551971436,0.9997001153536332,860000,4621,42,2223.155293703079,0.0
43,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,386,106.45896470930255,0.0026585948802769566,0.7128245955094313,65.13929061400584,65.14194924281193,947.6165486849271,-2.295783519744873,0.9998507287257757,880000,4779,43,2278.1757185459137,0.01
44,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,385,128.67071527519653,0.002088905876884476,0.7388750501932242,54.50805281125582,54.510141651447,853.500949781369,0.21871590614318848,1.0002401737066415,900000,4922,44,2332.2606189250946,0.0
45,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,385,111.05081502586445,0.0006909438743232152,0.7319849254229129,57.38050022614308,57.3811913172404,1004.6810383918958,-1.8361804485321045,1.000234827857751,920000,5075,45,2387.084050178528,0.0
46,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,385,125.79724693557009,-1.2859421519514841e-06,0.7676493170933846,51.373918112730365,51.373916909633536,991.008186907646,0.4290722608566284,1.0009646086356578,940000,5221,46,2441.408942461014,0.01
47,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,384,128.4987876091994,-0.000677934175548263,0.7263436461106325,49.962764776670014,49.96208674846552,865.0456902528421,0.7134689092636108,0.9995266000429789,960000,5363,47,2495.3863377571106,0.01
48,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,384,124.67228627209599,0.0003242895281754243,0.7031506354228044,52.218751467191254,52.21907576291989,849.7170771867801,0.6838340163230896,0.9988140273552675,980000,5507,48,2549.7672457695007,0.01
49,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,383,130.4918261127602,0.0008721846579693449,0.7022420699015642,48.456456480270774,48.4573287156912,896.6812304374499,0.8535422682762146,0.9997781754304201,1000000,5652,49,2604.626168489456,0.0
50,/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/ppo,383,125.40229100448336,0.0004614488126184696,0.6604826859174631,52.60129301120073,52.6017546189137,1113.7278327941895,0.36262255907058716,0.999776017665863,1020000,5796,50,2659.229223251343,0.01
